sim_orders,sim_aov,sim_revenue
1459.3725136871042,456.61478484432666,666371.0663449613
1137.2464666929961,624.3791728536149,710073.0082044691
2036.5639513123638,517.4560405106229,1053832.3184927646
989.7773618251847,559.6407328839837,553919.7281638222
2070.5101801676997,472.246885418621,977791.983811744
1215.2023417013174,527.3525915709025,640840.1041792192
965.8806482658989,523.7339948228248,505864.53043835895
1420.3053234073707,425.8745080887873,604871.8309419999
1577.3022412153882,496.73522874208174,783501.589585524
1947.804819021741,680.3790979781536,1325245.6858035128
681.547388893122,417.5154896677612,284556.5918054959
2160.577896218036,461.20787125769976,996475.5322011599
1264.6755674880715,591.8167168742535,748456.1422618739
1069.906364741405,477.0452672962629,510393.76775003655
885.36399467022,510.5614504625848,452032.7253061757
2103.346271952924,437.7422607158689,920723.5521529677
1203.4207715958933,447.7866588902438,538875.7665520443
2080.512500143607,519.2389652416497,1080283.157746884
435.18868266132085,571.1779204072576,248570.1667472672
1374.9959270637762,502.09250106333405,690375.143971349
1492.5877251307709,449.4825134643772,670892.0822578558
2076.7316658364857,651.8086156941329,1353631.5922770503
1659.369215633277,411.3543920342967,682588.8148572545
1402.4896425907327,538.9218999221049,755832.3828060715
1577.8606185847384,469.32720955922906,740532.9211937743
1301.927053124328,586.6773562537173,763811.1215621738
1716.0755927690166,550.4839744035608,944672.1126844346
1618.4666614763107,439.9667318803465,712071.4877070276
1564.7796472140571,403.3622512467961,631173.0412054295
835.6459260424418,368.04962695011733,307559.1713423061
1280.7179254413609,582.0042756772727,745383.3085433986
1397.6433496597244,576.8746186468289,806264.9743392301
1250.4114684658898,601.4934806677619,752114.3464344355
1273.9931095836828,536.4290092273574,683406.8615364551
800.9543864786024,529.3333884871741,423971.89941838424
1310.9259389599456,532.5419093653684,698123.0025703178
2032.263996684383,582.3619026939399,1183513.1278855081
1702.776903573429,499.62017208040254,850741.6895778916
917.256819755732,549.495348141446,504028.3555067915
555.0985843932583,583.4548722783439,323874.97365905804
1213.4869401951303,415.6166279807253,504345.3501825481
1971.4871742345745,585.8033590177129,1154903.8089269528
1627.327130126054,512.5882197007209,834148.7165019973
1025.3241183245318,541.6877115055777,555405.4752066898
2130.112097764152,599.285750494462,1276545.827145923
3283.6302941304793,330.2338416404177,1084365.846557563
1761.7397827935938,473.24694262211017,833737.9659028087
1760.2052367787157,454.21851628945535,799517.8110145577
819.7974397967164,718.852252545514,589313.236228915
1139.3865473927626,537.1620272401472,612035.1876076483
889.2391293249864,551.7892698098901,490672.6098566167
1830.734712208903,543.9424733832697,995814.367467519
1650.0420856105384,522.6006099232112,862313.0003390348
1486.5249178116821,468.88815071250684,697013.9197007809
1343.2001526235158,585.9986441680114,787113.4682836463
812.3765992955206,475.9271067965933,386632.0445319725
1396.331357014348,539.4756716930549,753286.7967313902
1268.1913625864913,487.54100235527574,618295.2880937209
911.4586597629338,507.67045785761803,462720.6351201395
1158.7348603448297,459.12335196977983,532002.2331257529
2067.9358310831126,462.2215159193724,955844.4346672235
2219.8663144630373,484.43183055602253,1075373.9023049802
1711.7786601058563,505.9089119561153,866004.0794438506
1705.8819816601965,472.86942439406386,806659.4307518621
1425.7455621877627,621.9744846588891,886777.3612964319
1557.3471175899133,441.29933475147175,687256.2469695507
193.02557620324114,472.3811592848212,91181.64545850764
1662.947919995843,584.1769500837255,971455.8440512468
1870.8782245243142,472.4490987333338,883894.7310163319
1045.1668190505375,422.6635252886343,441753.8922546083
1375.0253942502368,483.8195121240738,665264.1154043619
1485.9790506935465,614.5733451008166,913243.1159344688
1583.9915966727483,491.6077175403064,778702.4934433154
1732.9244702587705,438.33082124391984,759594.2062022117
1823.4751769329446,730.0330234184978,1331197.0965449377
1568.8287443034444,354.27243980563236,555792.7868815878
1724.1782450355672,550.0627883633043,948406.2930996127
2246.515033869092,729.1880539158236,1638131.9256396438
1887.376056615484,608.7264283638863,1148895.6859230595
1551.906070588892,437.7324192793863,679319.5987732417
1308.3235162459332,420.5329245859076,550193.1145914205
2023.8521443316727,657.5245351345318,1330732.4403827083
1010.567785820656,565.1297278007631,571101.8977250472
1919.816431196417,537.7217139556362,1032326.9818631301
2004.0058089855436,517.5189717204966,1037111.0255881003
1964.6607334838443,369.5914606354165,726121.8301413428
1634.3095161419055,561.1915170538591,917160.6366992344
1304.4921561799026,435.8632187615045,568580.1500417077
1817.7632746508395,550.210244319931,1000151.9754614363
1115.091418695888,471.3385036662491,525585.5207391947
1196.8798536368317,472.77795836285463,565858.4136080536
1336.4027718638717,589.9018089265741,788346.4125769857
1371.4537572480863,424.58129909251886,582293.6178977084
2139.916461028949,485.56031303567306,1039058.5066874061
1687.352158886726,640.6044325455363,1080925.2722481168
2537.5565091247845,488.01176230290963,1238357.4239612054
1297.8736682235103,698.4079181854545,906445.2466917011
1851.508868213797,431.96004855832507,799777.8606198013
1524.8215148603435,512.347614852446,781238.6662143905
1945.4059724076055,547.5764790363799,1065258.5526673014
2197.987123969673,354.6972872922756,779620.0703753937
2060.358558829575,591.5198474678856,1218742.9804480227
946.6293790225675,720.5072829139034,682053.3618060257
1694.7201863884868,412.24319760191344,698636.8686773005
1818.576393864351,531.9951350856279,967473.7943173995
1446.0042417133716,516.2751863791357,746536.1093955917
1421.1260639882116,467.70957166944925,664674.2626762168
1523.8752706216553,500.33352801742757,762445.890408645
1075.393444310028,659.4870827951105,709208.0854450064
1317.609499381259,508.3631731142967,669824.1460309968
1785.1495349881982,485.07364278470357,865928.9878521449
2019.9561039451942,475.0680262410996,959616.5593949048
1762.6778695545852,682.5094506334972,1203044.3043935231
891.5466549371839,524.6165480246276,467720.12851604924
1966.680700304252,489.7376452471144,963157.5751199503
1408.7701400827011,363.21942967843876,511692.686828853
658.0898036307018,557.2500927637218,366720.604120068
1196.1309720770491,439.19979036683503,525340.4721875186
1683.5104889295908,719.2063279948476,1210791.3968838614
1357.2187081398943,610.4026289417966,828449.8674975804
1442.2521989176269,632.4329804536816,912127.8567273507
1487.747170601561,513.8263680356271,764443.7252254805
1428.5635273523205,509.0247579124879,727174.2036731248
1840.6261136478308,456.44259153494994,840140.1533603192
1532.261828855973,491.19656936892085,752641.7537090024
1619.9456540842477,460.1377644058276,745398.1717292619
1808.5297081202586,568.4168260875965,1027998.7165748448
1712.8146555347141,546.2475029688827,935620.7286343445
1449.0389383495378,532.5720417741875,771717.6260071143
1726.022790280304,696.745282877979,1202598.237267689
1488.3901380393443,430.7749839075423,641161.2377620433
1448.5797327916523,514.1551265616023,744794.695848064
696.379540772375,598.8548855366498,417030.29017930536
2027.2145765893545,625.2082785030176,1267431.335585654
1498.2847927418904,403.5097072949134,604572.4581637002
1295.4902592113817,678.1890201387007,878587.2694937984
1528.06829881544,603.6336553263365,922393.4528022605
2091.457504247034,531.8365829232216,1112313.6123878718
1801.2541366006355,470.180390598588,846914.3735142093
1473.2919366587992,542.1028171099784,798675.709288151
1744.9924936363034,561.9298626188524,980563.3922199768
1446.4291543587092,411.54216470376645,595266.5852754215
1615.4984506657074,687.0265396177242,1109890.3103186558
1996.8533233926503,462.568407025236,923681.2608647867
1842.1113964634008,450.4602511782878,829797.96234929
1089.9827808240689,582.4122827015815,634819.3594851636
1450.1812983963134,631.4934193449393,915779.9467943717
869.3071760445316,516.8981721182937,449343.29030673415
1707.0635527015152,505.9066843322008,863614.8618915707
731.8654392163455,534.7136222716539,391338.42001880705
1938.789954827026,501.67691517516937,972646.1637102283
1446.027239139615,515.1206688550471,744878.5186082156
1652.5888116487183,465.5253331840446,769321.9571589939
1511.967206227107,499.64437048258964,755445.9029456626
849.7500776888011,719.858059266129,611699.4417863027
862.5681887612419,479.0109562383389,413179.6129192945
1283.2609609211672,555.8690025339126,713324.9903379595
1009.6615559716848,532.7395254207778,537886.6181639595
1039.600586668354,442.0504237653661,459555.8798834691
1802.2519787279011,563.6003853599973,1015749.9097268627
1434.7848425426266,472.3146691735681,677669.9282407707
1205.2311501378856,557.5507955791751,671977.5866161824
2069.347449746969,492.07630035169615,1018276.8372137059
1268.2858685492045,445.88391958429196,565508.2742220873
2128.8200264487646,526.7716504350379,1121402.0388115768
1094.8326665239697,656.095575906897,718314.8688647277
1565.932666432094,582.7601875832887,912563.2144327665
1683.3722482549147,549.497154836282,925008.260946431
2234.1999741765603,392.5635803364061,877065.5410502566
1530.6224846386,479.0074904129724,733179.6351364042
1245.7848365182986,512.4727562782346,638430.7889001623
1324.2456348169242,663.1175017877359,878130.4571131133
1766.235519530708,409.86832988553834,723924.0025745675
1079.2645516457433,499.5868005308286,539186.3242830362
1154.5164535476592,585.6920557386214,676191.1150623912
1922.3334098136438,530.8655389212739,1020500.5615870901
2194.590291481406,560.4207749733959,1229893.9919011001
2116.2978349369005,585.671677479098,1239455.7030328778
1763.5970645592315,557.1186708063229,982532.8524451719
1787.1928044677436,486.22317744014117,868974.5640864632
1422.2115056702944,573.9062224488963,816216.0327425958
2157.9261791897547,394.85203279645043,852061.538477752
2326.607358968359,571.4986647992371,1329652.9991624965
1687.406264609353,511.7301277219752,863496.6233074053
731.3819580615661,410.628584453274,300326.3381334847
1279.9781280088964,440.3044711287782,563580.0927093606
1269.5581905730673,631.1976186747742,801342.1066587752
1978.600988379114,426.8659828106599,844597.4554945935
1750.9971699586006,601.2752307281712,1052831.2273712324
1111.7303182660903,437.63973730624076,486537.3644413552
1726.015406112205,395.777785866535,683118.5558026168
2681.555760845066,655.4070130273851,1757510.4514818417
1412.0133775929717,547.7892304885669,773485.7215512162
1873.0815616341836,614.726335443753,1151432.5643706438
2261.5800465294924,422.6130431022665,955773.2256831942
1827.9004843948458,429.16913027184864,784478.4611112268
1224.9530420835945,359.1290092919995,439916.17243270227
2267.020516832996,722.9409762165013,1638922.0255420834
2284.2135819134483,376.56437187120974,860153.4526929237
1445.0730770776017,544.1973620493746,786404.9565142035
1542.0176733172834,679.414914787505,1047669.8061176889
1203.0211412767292,502.4098692907004,604409.6943427908
1626.5010108114823,567.4671416568927,922985.8795072386
1222.4247052935598,480.1242380484719,586915.7302006982
949.2498080989138,412.86913506366216,391915.94722914585
1202.175708189537,354.41572490979166,426069.97508693696
2019.8056409132932,564.4171142909438,1140012.8712728512
1803.1627576896421,533.8076936986511,962542.1530456075
1217.4981773689997,546.5919919160472,665474.7539222784
2216.0213080507774,379.5734587850229,841142.8726381443
1334.0558284616607,590.4059554356731,787634.5060074353
1162.9585829507391,423.0683306438988,492010.94629696326
537.5032021797617,422.13922758299265,226901.18659154975
1784.49419678964,402.5477972583893,718344.2081380483
696.6213331788188,374.7011351904784,261024.80434000786
2023.7591020664295,496.90495870496954,1005615.9330411254
1696.8580680206244,545.0215988240526,924824.2972100937
1581.4629384358957,664.3053904719293,1050574.3548345424
1364.9117848275075,545.0569118387807,743954.6023704396
1392.6729513206587,606.6869578207269,844916.5160759437
1775.9733294379132,612.2346797097251,1087312.462521435
2330.9211233477063,437.75577356885736,1020374.1794790651
1348.3855217439732,576.6508523581979,777547.6604211155
1326.4301527731066,546.236775554908,724544.9296495857
2449.9828592516187,526.779885917558,1290601.6910965403
1348.1124274670776,443.82699856426933,598328.6924099043
1900.640571833806,503.4827233128773,956939.691145829
1865.8631817232967,634.8693057890955,1184579.2628781023
2040.4182350472854,535.54115582794,1092727.9399696286
1715.7743909926887,342.0768573350389,586926.7115667192
1605.7950245692969,397.61688330365644,638491.2128937623
1625.1411102229258,597.7736149153752,971466.4762055447
1039.634248830859,563.9612600037634,586313.4409137173
1842.3230280761916,545.2931819415486,1004606.1861438554
2255.542269532019,554.2071135025582,1250037.5705803493
2660.4958102196492,688.7010006874135,1832286.1268229433
1530.9827595864804,446.77685991914,684007.6699183873
1867.38173491538,524.4543197920526,979356.4175771488
1696.3651294549054,366.0756009663498,620997.8842235643
1401.4047522548399,457.86493801871814,641654.1000302993
1132.7169286250953,566.1726341215,641313.3271936853
1019.1689290857506,507.4608662456217,517188.3476044776
1446.9781646754468,552.9449281818086,800099.23734711
1887.8543232923364,599.0406291729191,1130901.4416118567
1916.2822669744996,619.7411744051143,1187599.0226264712
953.5638167807972,554.625677605385,528870.9780220268
872.6330130661786,376.7838275249716,328794.00668772333
2178.0895173232952,376.4614672209194,819966.7754300319
1514.602376102794,510.5770462900003,773321.2074943808
1379.6051592727556,604.138779883404,833472.9776438918
1053.7497440976433,556.1032624863215,585993.6705368258
1862.866611183119,764.4226326898694,1424017.3992706551
2246.394242025108,713.9885320975075,1603899.7273757996
1792.6163243471253,714.3729296588174,1280596.5753780766
1944.6392803032368,422.0078159990585,820652.9755867498
1219.4185078855428,481.7556090536749,587461.7059577231
1539.0341820593187,672.8503306930315,1035539.6583464919
1629.27757264798,384.5761565903632,626581.3069078363
1643.2847562940092,400.3365381406268,657866.9305140072
1978.107761747232,475.6176040254502,940822.8741463645
2204.9247671710164,539.9549191380202,1190559.9743632441
1703.2729176051744,618.0692969024493,1052740.6946172137
1918.6134702066206,406.43856669721094,779798.5088767409
1153.0589608002078,457.05714940885474,527013.8417236793
346.05800030262344,642.12706641876,222213.20854506595
2045.8071120030536,646.9513082413201,1323537.5875197726
2388.4356015127914,651.3083992643807,1555608.1683673544
1181.2515391378192,505.6007790933328,597241.6984932799
1442.70745334726,531.4369016225567,766707.9789546371
2425.914075411804,425.48380795321754,1032187.1585735233
1806.8980895975265,397.9072678572626,718977.882128259
2009.0181612723463,468.89772773088094,942024.0507906757
1277.1513449263794,576.3181403328575,736045.4880315788
1534.9201233301658,496.86297879891214,762644.9846962198
1351.9526927078966,399.12476835374343,539597.8053022589
1595.1420419084232,526.8114895981234,840339.1552183686
1055.4773924083295,385.6266454374628,407020.2061695047
1562.0841174951076,490.4023658588353,766049.7468901117
2303.019273088944,753.1345463240646,1734483.3754134187
856.830736121592,527.4836811332506,451964.2307975302
1310.435737461239,533.4455981561698,699046.1758152321
1164.2519657755033,545.2756002082655,634838.1894318905
1243.7608664666939,452.34489055106997,562608.8730135806
2317.4305860580967,511.9052612095447,1186304.9094910582
1503.847232342493,744.5955209526696,1119757.9133992891
1875.4091289069115,551.6661105297773,1034599.6597961135
1529.00093902225,544.5401196963866,832602.3543510634
1496.690852580121,545.8940677704815,817034.6577098322
1954.5601968322517,469.21996094665155,917118.6592255087
1488.1626695126363,741.8801153660385,1104038.2929414664
1261.5979859173378,600.7292486112201,757878.810129551
2429.9298040686303,576.445740523616,1400722.6853267467
881.1774118233772,597.4852515673209,526490.5075787313
2238.661780802767,551.9597511574184,1235651.1994575185
1479.0826957836682,495.9596692734695,733565.3646289798
1666.476359250608,427.12970805246255,711801.560803043
2123.1001722027454,655.8627631588116,1392462.3454038415
2417.4608358108503,662.0681362751662,1600523.7900834954
1699.2399730437478,428.0321524964393,727329.3432699069
1608.796568242867,520.0267004194237,836617.1710294303
1789.455233036902,676.4290486947971,1210439.500965078
1860.2817377289612,572.8854263403441,1065728.2964320122
1244.5895579733847,383.3567609182608,477121.82161736675
1007.3452108942209,720.8920021040739,726187.1058914855
1470.5172722891118,467.930517838688,688099.908712979
1447.0165169866489,650.6507519123187,941502.3848069076
1274.2142131826336,518.880129702359,661164.4362047942
1337.7273758702486,403.85906795015717,540253.3311903682
1847.6536255665583,697.397950168455,1288549.851091432
284.74816418253204,450.8404130531178,128375.97995616974
1838.3701516032258,583.1948783784028,1072128.056978729
1850.553037589727,876.983719083429,1622904.8852665755
1364.5852461810723,480.82935602249563,656132.6451590437
1337.1864621102861,375.19339651406847,501703.530491789
1440.6126659932227,444.9632910079623,641019.7529280988
1298.279238248902,615.4652640085213,799045.7741256424
1182.2414376839827,608.2240039250336,719067.62083424
1679.1196870519618,398.5779824321392,669260.1371272559
1958.8526147751325,490.5683636051719,960951.1217739489
2007.7467536093784,401.6078038502499,806326.7644045313
1772.7690977940938,408.16550970473804,723583.2023899349
1962.7867447985682,402.036897946928,789112.694210165
1360.0972614244827,486.2936111233763,661406.6087371265
1603.3628517380555,495.8975883427846,795103.7714153115
1743.1299380117352,504.155664226243,878808.8317309562
1741.712985235596,546.0488456431892,951060.3650296503
1183.0901982790376,543.7900497161983,643352.6777409047
2501.038384170947,499.3624319121083,1248924.609825134
913.8460057245513,556.3075488682287,508379.4314876464
597.7219404229894,672.7600305243259,402123.43088402966
1325.5474867148866,640.1176979901486,848506.4057725603
1368.771406653824,461.3306783034315,631456.2414739507
2327.3249216095114,612.4526095070181,1425376.2214104617
1887.7177442045374,564.2312993878321,1065109.4356899934
1899.487575783503,433.76780277678495,823936.5521494119
283.13412939328236,661.9512166996075,187420.98144106736
1363.3637595988023,516.3486125655768,703970.9856910302
1556.8177670540454,438.79750265624233,683127.7482741827
1793.3543409129707,504.6009460896484,904928.2970986628
1596.3313372645252,433.424141537786,691888.5394637428
1595.4387520068979,407.5569514124402,650232.1539331995
1693.5588979563747,447.784712708648,758349.7845765698
1429.3918472180255,449.36842953407296,642323.5695731717
992.9380352615008,612.7570320531162,608429.7634994896
2435.205831801374,509.9681713560617,1241877.464919364
1740.704835967317,668.5828010477561,1163805.3150284037
1030.7925705524412,532.3379897208282,548730.0448270516
1918.367823742908,382.94484234694136,734629.063826673
1899.2196679647495,474.0308394968739,900288.6935943044
1697.5779744648692,508.45087886598833,863135.013060207
1984.3498272664253,640.4250392434134,1270827.315999761
1129.4203528495727,543.0304244468692,613309.6135868363
1622.62234719099,497.09297276941305,806594.1662472519
1631.988488803897,479.41996060093857,782407.8570035496
1673.787944706309,497.98520361698934,833521.6304562334
838.6693754579727,543.7681228659692,456041.6719979565
940.8192939107565,416.69884587961695,392038.31395388837
1969.7264380373908,629.5214907787082,1239985.123699533
1543.7123628910072,508.1730150021183,784472.9657463672
1436.2407405042702,630.2077840914271,905130.0944950265
1551.75322139562,526.2295500283083,816578.3994499949
1880.9325670139056,421.0902991641685,792042.457351513
1064.2469372243484,500.3852343487684,532533.4530879646
692.0485471429679,399.0494222020559,276161.5728731736
1317.7149178275217,422.84926466939385,557194.7840472583
1641.240623356728,549.1436965900917,901276.9429039401
1686.0308421844309,573.2464280889296,966511.1579299949
660.5754505544976,524.6000640175635,346537.92364932026
1780.327211647957,394.48993331445746,702321.1630009166
2635.6946950060483,503.2058358603055,1326296.9520730916
1060.5883236835953,375.2149959855537,397948.6436132653
1887.1154348645118,645.583806440899,1218291.165633204
1460.9439933829487,590.5803457296682,862804.808703784
915.9593036424187,519.4565421966126,475801.05266290804
1282.3956514884285,684.1121416987733,877302.4356449425
2012.0667887355285,513.5436245226377,1033284.0714688677
1290.1583990350782,416.2373286552933,537012.0855565509
1675.67534349686,467.31185824905043,783062.9585916336
1231.7029074222744,624.3900831049268,769063.0807259739
1035.4540833888173,292.21895365640506,302579.3088071322
1831.2350571091267,320.748191675391,587365.3331003338
1822.0567113001505,592.0549444060136,1078757.6849134148
1267.3138679028114,480.68817382508956,609182.7888254132
1464.742475675589,607.3562738247689,889620.5321391929
2437.8096169013506,541.737869738108,1320653.7886872108
305.9655825939062,430.65703489282765,131766.23057914822
562.6326257149399,550.6260404613378,309800.1749317832
2405.990571511317,463.95725101306937,1116276.7715217543
1572.0601191922515,399.64221755952644,628261.5921708848
1651.9447779387524,620.2475351011227,1024614.6766396827
1537.1616901012485,533.6544334094623,820313.1507897133
974.2776587627544,539.2526269807935,525381.7868965124
1177.1476321987243,575.2098216243068,677106.8795425033
2131.991332929543,412.01470396788494,878411.7778990621
2090.677451684994,525.0207436827314,1097649.0304843734
1424.3797555036663,634.524228248241,903803.465093382
1969.3938954824328,562.1330686975206,1107061.433941704
1571.9875881556898,508.9658778043889,800088.0427032649
537.965021959981,521.7418461568199,280678.8637251946
1180.3283547235453,465.92016683671346,549938.7839548978
1777.0565406584587,504.86613105856907,897175.6603545608
1302.756235701383,604.9738536345988,788133.4602587693
1042.2765141713812,601.4078763621515,626833.3049699563
1990.0205267477686,352.6952259224388,701870.7392715949
1622.0290397737003,479.9730535695922,778530.2311987365
1214.0921415192872,388.5707410478371,471760.6831305049
1379.3604543296253,648.0348409497313,893873.6326338479
2663.92249020684,504.161062715063,1343045.9936532374
1951.0592974665985,482.50304841329654,941392.0586627385
831.5473645543841,345.61311367733185,287393.67383382004
1794.5315614676435,658.4838035076007,1181669.9681096475
2043.7560272045487,478.73668600997604,978420.98747682
1669.5153955842218,428.8213939767943,715923.9192001452
1385.721046726366,482.1211876672434,668085.4768232113
1614.7755740797204,513.4289350257769,829072.5033053884
1060.1072042842725,556.1731959096592,589603.2118136378
1827.0517945177717,352.9107727596894,644786.260675244
1285.8089867874155,594.936353860793,764974.5103607456
1221.4817312910877,274.9203478359537,335810.18244180875
2142.8810819809364,583.1670023158803,1249657.5368982328
0.0,504.7119536038079,0.0
1659.3017321163202,462.79619394084034,767918.5262228769
2212.947832445395,622.3558820179828,1377241.100121337
1904.4329225383658,435.02077900526064,828467.8935259051
1482.8012829973618,650.1214157903322,964000.8694379659
1252.6338886256847,522.2970274138222,654246.956467012
1901.818550747159,486.5862506536795,925398.7580316745
1303.3638707042173,533.4259123141724,695248.0618077281
1315.543458700013,435.47095140788855,572880.961578519
1491.1329826971928,364.91083960703946,544130.5886817817
1120.030020892645,632.5945411174184,708524.8771043154
531.9301330026028,486.8535199184045,258972.05760298224
1852.4588439491397,496.5826631263906,919898.9460602987
1413.0821028016487,561.3581710063536,793245.1847105456
1407.0713084997556,565.8431437628886,796181.6527000631
1578.179498008896,584.7366063840137,922819.3239305482
1857.438270175978,684.6866970150255,1271763.274116093
1874.1072170112243,590.8180806589082,1107256.4289035795
1870.6934704206885,491.6085313992612,919648.869691702
1946.1010813343707,619.3717693261308,1205360.0700335656
2344.0340563133855,585.7789941455081,1373085.9117500703
1511.2962657031444,583.4370107501561,881746.1756197163
2024.4224154745912,545.820810090458,1104971.8827796231
1912.5906549426181,398.37679777645315,761931.7405732095
1797.3167451947063,435.25746480685353,782295.5299683535
1050.242739555195,586.1599074403501,615610.1870075729
1774.8459429718625,623.8584624094457,1107252.660996069
1031.3212872135782,514.6898732226376,530810.622567764
933.4549160535985,454.8594464942149,424590.7864434437
1267.2326242522631,509.423833574523,645558.5014772909
1278.9274104585684,676.4521130963644,865133.14930156
1364.2853991122452,539.3672858712794,735850.9128729868
1501.206736306634,429.0349814365108,644070.2042436816
1066.7130813465244,498.46217107586943,531716.1184430191
957.6615180407096,668.7740394318728,640459.1618285447
2364.0171176335425,553.4661206318948,1308403.3832040306
2108.48411818978,427.84091752605855,902095.7797154379
1014.3809702591265,494.6143612113251,501727.395629642
